X,Y
1,0.42129315888370056
2,0.3465734222803234
3,0.391985700390299
4,0.8514078156437545
5,0.1352796598980336
6,0.5130906112665271
7,0.8945360058717423
8,0.48971228030867886
9,0.7708585750062673
10,0.9911144767059935
11,0.8474721650106964
12,0.28331611947550484
13,0.6584589483920781
14,0.9526253693905653
15,0.26453132569774596
16,0.3240093929272746
17,0.35555433019681437
18,0.0243325310496455
19,0.12765883329472272
20,0.8382586429543598
21,0.8216831010896954
22,0.04549250651382841
23,0.1848277213961541
24,0.18388669969817295
25,0.986028422264545
