X,Y
1,0.07688574073760235
2,0.5357360696329421
3,0.961257534265683
4,0.21512306473226883
5,0.9304843863928796
6,0.25032231230261803
7,0.3167231280459146
8,0.9214858889754599
9,0.25690496188476675
10,0.6568359026142125
11,0.25922263151830005
12,0.5776938655070878
13,0.6041881427887643
14,0.8315170272217095
15,0.08850724992848114
16,0.1390880366026931
17,0.1540262258492856
18,0.05449048119831479
19,0.31473675765919606
20,0.20909662901902581
21,0.061064952291573715
22,0.7253265968902793
23,0.018390562005907718
24,0.9072434648706762
25,0.2147333723269832
