X,Y
1,0.3052828992772492
2,2.3498731247047133
3,0.2610058103964285
4,1.5855472019657335
5,0.7512676716001103
6,0.2691948984559238
7,0.4829098830027142
8,1.145729071151925
9,0.4232020382023137
10,0.05067760613206168
11,1.4308199127792676
12,1.02179467338308
13,0.7428138681852036
14,0.6285314236149516
15,0.08435937915505315
16,0.5572773562154439
17,1.5289070322392362
18,0.4501615571841932
19,0.22977598111773112
20,0.9470976908378308
21,0.2413427948251453
22,0.19029829599262937
23,1.11326601846927
24,0.308780794237324
25,1.2153036364339633
