X,Y
206.87801095850784,163.78136157335325
207.17399790529979,164.27039210497549
206.44462153361354,163.88899123418136
208.55965110946454,165.44874482988968
207.671838840463,164.48229972669387
207.7024153844145,164.85902065423892
207.47994092948815,163.8484004797498
208.1186893127853,163.9303213932079
207.07327891759033,164.82361466025478
207.27619777140234,164.02651645077964
207.16623221767927,162.79028042846872
206.530412776035,162.5860662907657
206.40089282747124,163.3319039449715
208.22207107100763,164.3296849946031
217.31238957597247,171.2713816693982
216.94038078029396,171.11470815249024
217.31502459051268,172.62517347867023
216.8993572354512,171.9198967827592
216.80668043628572,170.70547986429534
219.70827409574505,172.50318678034103
218.73018996314474,171.54342997691674
220.1934165856218,172.99757921133573
218.2774017844058,172.69566886096584
218.23884977921318,171.64159351007564
216.7464976654729,171.00801400593323
218.21628733208564,172.1018091665572
218.24015119766267,172.1716371484721
217.84605709827133,169.8408573010643
224.70700836038057,176.81570723513795
226.1261091494558,177.8357947476246
225.4059544794715,178.71390495027438
227.01423235781084,178.91838493976044
224.03742487990343,175.33357965861796
224.91674297644713,178.4650262325164
226.1928754015935,180.66412192454067
225.5614985947799,180.1702202708276
225.6242596701833,179.88419017089575
224.0857067166332,175.93377592370615
225.25667672913733,176.24946200282275
226.50200244756206,178.82519712611094
225.42870769476556,177.8713731880166
225.41633437893077,178.74459442375135
223.5330653738818,188.81768849829967
218.22375396127126,183.3432983994358
243.50298953683424,173.15673116364604
