X,Y
327.2624174183097,-71.1135352483885
328.1781158899121,-69.96339972944294
330.36812043515454,-69.63897533367437
328.8833905556672,-70.19622855814545
329.10133524968165,-71.0695132566528
329.6183407164865,-70.8886233990924
329.23032046508104,-70.0775913343829
328.66504974407167,-71.15273588668333
327.90136129503907,-68.9834180404973
329.82159016799017,-71.14588929496091
328.3866741830634,-69.03024112256219
329.4722665501745,-71.98744659616634
326.7734710347211,-69.44041604532185
327.8764741215985,-69.08246878239389
328.9961908194802,-68.7189236872796
328.715802522384,-69.22290372685727
328.54344484967817,-68.43559933443537
327.78915650564994,-70.47283784643611
328.3580686179408,-69.48323378944995
328.8578423575901,-72.19402805924935
330.0733442052311,-71.12924726797182
330.3141014923168,-71.68458217066267
340.2325621463397,-72.64874169980055
337.6161625659872,-71.87006559575076
337.9313246227461,-71.02838456597537
338.6704437445397,-72.27163338317261
337.617234357207,-71.77251947630441
338.30781247969446,-70.65848990478537
338.2709203762722,-72.42596949298611
339.30568548003345,-72.58593705433151
337.71445999855086,-70.83845435758154
338.5123094838802,-69.89830238319396
339.6701657513404,-72.63452936245909
340.1234996827335,-72.78064444432545
339.6819058368798,-72.61518558304813
337.58954277293344,-71.58594299537668
337.1703496269659,-72.23208675207974
338.78400449680225,-71.60900785758385
339.74073853434925,-72.42844731936187
338.3009604729493,-72.85581482453686
340.18019123257386,-72.8518458552693
338.35203778788497,-72.9578835205794
338.5940485660484,-71.15987851922748
338.6496994953373,-73.00178047068275
360.4730015512334,-72.88615607830853
357.29698329479857,-73.87658393613657
371.92280458098315,-72.4873161967308
