X,Y
311.0112291226383,-3.5241042405676644
312.59334520674315,-2.795634048061009
312.53580363522144,-3.9861260313220166
311.55879385538503,-3.34368067800981
309.88535449106087,-2.541929052053071
310.3624761492483,-2.4758725377312367
310.5831139989811,-4.574575500808828
312.2946647698016,-3.026740139490829
309.5273475717339,-3.994616271957371
313.5770229911167,-1.5147074026212248
311.10312835708424,-2.7094347853760636
312.3406691589258,-3.943968122857941
310.84190586004587,-4.794827722703797
311.0997297188773,-3.624646478447924
311.7168900070115,-4.323977011794604
311.04684384157895,-3.594686786598811
313.0817176625074,-5.2735825159196725
311.2051292142705,-4.8192185691362335
312.70185596362455,-3.1679446135506932
312.56212833915816,-3.548190160331564
312.28063238125804,-3.4571331493659523
320.35725359394377,-4.900853975372985
317.43287073500846,-4.305622009615055
319.947887367208,-3.5719459528752893
318.80898523559443,-3.44105809733191
319.7077539062925,-3.0735621866105927
318.56754265181377,-4.553841878467048
320.00226141443204,-3.089987433724027
320.22302424519575,-3.916597417920097
318.884881040724,-2.135758143057126
318.6394325059848,-3.0289436850521207
319.4760191898219,-2.8952162780094524
320.73540010517075,-5.391264715714707
321.30749863605536,-4.156345879442085
321.015675100903,-5.0430145625829645
318.8464111062508,-4.109281846594292
318.59651511084553,-2.501304874376269
320.49695279327614,-3.5874856782078424
317.6987966549659,-3.797148918655533
319.4596701297861,-2.459628174292872
319.97863896163466,-3.184652517627673
319.99146312769733,-3.6532944831586462
329.84989506331846,3.563314623315382
326.70093525033917,6.304974148846573
345.31160655611757,3.8932863861362446
