X,Y
284.1371817699699,-78.055753984135
283.01439222542217,-79.76669175780482
284.7621090855217,-78.58917289347686
282.4220641162439,-78.41920148713295
283.85128831995314,-78.28257111948027
284.7276628606764,-77.53786519774508
285.60024781597144,-78.71646149682027
285.2791606857516,-77.18487735540207
283.67739983146345,-76.9732958120368
284.0003250206681,-78.46242933334862
282.8621430698116,-80.67347737718403
283.23487053449287,-79.05179596988341
282.9468073864376,-77.87105573060734
283.73862783971595,-78.02474754523983
292.8756299792592,-79.7141151322785
290.6181778603615,-80.27873124483794
292.0839022191132,-81.26715805380697
293.42765565301113,-80.8329558937174
291.9121767802774,-80.65394710861013
291.12568137471857,-80.93612647482693
291.44549631603354,-80.54529417045116
290.41474448489737,-79.99264650257888
291.3746582817488,-79.69361393592138
291.8472187012443,-80.84033082493642
292.1922768131636,-80.4180605888852
292.9146550433302,-81.71305787772596
291.35170279517575,-79.5407344369078
291.53430277118304,-80.45558250282915
302.95079803425796,-84.92532758672829
302.14373978562435,-84.61430654046181
302.20546980780705,-82.96259902350162
300.79760149229844,-84.17283302251556
303.0043082856371,-83.12275794433664
300.95295843212125,-82.88212460296438
301.79841823747483,-82.28754992028152
301.61227072392535,-83.93832503512022
302.1982345992948,-85.02957892999146
302.6112863141576,-84.02868099841166
302.3751207133257,-83.70457545350816
303.0933788698396,-82.60143437210651
301.4857252827308,-82.94703610078716
299.76697484207864,-82.2072004616096
321.9137343542232,-82.10491499780686
303.1204395570143,-83.92218884278462
291.5884794130852,-83.0182260731486
