X,Y,Label
-0.8585590128931191,-1.2746960543323853,cluster_0
0.6489135372782319,-1.285888134460779,cluster_0
-0.16817317498544213,-0.7775918494955101,cluster_0
-0.9156538541786061,0.9018997406297269,cluster_0
-0.7304756284171753,0.5344486006445404,cluster_0
0.45746833618892035,0.1745840688521697,cluster_0
-0.6995131377838595,0.29137369503395905,cluster_0
-0.858929889753194,-0.210392646291026,cluster_0
0.07709688467061396,-1.8669565077632084,cluster_0
1.7216622568398,0.9979760657271554,cluster_0
0.2610085104770562,0.40432018547772763,cluster_0
0.5058795622946928,0.9035170414092105,cluster_0
0.42225521667932986,0.2438206243120962,cluster_0
1.0465401938236296,1.4965642585081105,cluster_0
0.8457844437731601,-1.0617983492529168,cluster_0
-0.0030641662211164304,0.5647888675442888,cluster_0
5.097033790095839,1.248857705033678,cluster_1
5.214736627363875,-1.5433263084082725,cluster_1
6.949478151794267,2.274123455044836,cluster_1
6.779260169918674,0.4391998653600735,cluster_1
5.296172583618363,1.8277382229605736,cluster_1
8.85094046948959,2.2322954181554016,cluster_1
8.276999762694693,2.1661317463627885,cluster_1
6.193998556081642,0.1842627030157178,cluster_1
4.952416557234875,1.33544083348362,cluster_1
6.4769096967839825,1.0826701028275165,cluster_1
7.625962321881594,0.8964379352548353,cluster_1
6.261630368086959,0.6373896440502039,cluster_1
7.114073134695928,1.7400992880260335,cluster_1
6.1658512127923055,1.4488956111697,cluster_1
5.064846511107572,1.7819468887464884,cluster_1
8.313695093894703,1.1397073713969015,cluster_1
12.308299433857176,1.0672316520475988,cluster_2
12.57989255702864,1.6678345232949623,cluster_2
13.008673621583723,0.0878212688407094,cluster_2
12.73063816047095,1.2208833720359802,cluster_2
15.162635916364888,3.6443515663231567,cluster_2
15.269866457561651,2.8287174089765004,cluster_2
13.164146405044985,2.097309788602418,cluster_2
13.453515056185418,1.3666642740724553,cluster_2
13.790298915281838,1.974568350817987,cluster_2
12.285268924443209,2.1006682835774324,cluster_2
13.652524402579603,1.3251854572828927,cluster_2
13.48125175024113,3.042419405419374,cluster_2
11.892721730364299,1.4594543089181016,cluster_2
14.692033180022074,0.9145514962287888,cluster_2
13.6557083921086,1.0486959627049008,cluster_2
13.862099880538267,1.3880753154751204,cluster_2
-7.8426112384409885,17.520261616292178,outlier
-6.314874138719162,0.6712031216689418,outlier
