X,Y,Label
1.7653817232014204,-1.9232149651553891,cluster_0
0.41195754292679904,1.3156451695762579,cluster_0
-0.010907363904977228,-0.8683588399231735,cluster_0
0.2585150472856524,-0.3385994315888613,cluster_0
1.501791332969727,-0.20735894500265595,cluster_0
-0.5674376229824857,1.6913426528753792,cluster_0
0.39566419311517415,-0.4342524649663576,cluster_0
0.23830443544406682,0.8116385484703222,cluster_0
1.6388851117194094,-0.8051025241680703,cluster_0
-2.081325658509944,-0.4212823077809704,cluster_0
0.8951302804362049,-1.239075812591029,cluster_0
-1.1743651926726497,0.46416763922708937,cluster_0
-0.5642751558631885,-0.4771670319563048,cluster_0
0.24375310229439054,-0.48154930236485227,cluster_0
-0.7069771521986137,0.9901493950061737,cluster_0
-1.5037719734480084,0.7831299012556446,cluster_0
6.684324083191678,-4.984197542961814,cluster_1
9.04272061096149,-4.221703296369477,cluster_1
5.157920872958515,-2.854830990286847,cluster_1
8.97246473742948,-2.893555409512003,cluster_1
6.217164867746785,-3.4265508224970587,cluster_1
6.724963585631398,-4.838121219230936,cluster_1
3.8353091027538517,-2.778434610833582,cluster_1
5.655213330955221,-2.6459591129102416,cluster_1
4.375717530685806,-1.769520262427587,cluster_1
7.440855667973326,-4.18078005108016,cluster_1
8.785121551043906,-4.907101158151989,cluster_1
8.423466966338829,-3.0031318714281254,cluster_1
6.795149142658679,-3.1957079535069006,cluster_1
6.0475114224736854,-0.7386942542074451,cluster_1
6.2782509519251954,-3.3928659526494904,cluster_1
7.101340988190012,-3.186454174930595,cluster_1
13.459495486923485,-6.970056693357169,cluster_2
12.273866652986303,-5.485714469818559,cluster_2
14.080311138740871,-6.708801646341757,cluster_2
12.439951878328433,-8.594811074024399,cluster_2
14.102210989222769,-6.800785490009082,cluster_2
13.233013408228565,-5.415076695868088,cluster_2
15.630529381783417,-8.986351863855877,cluster_2
13.007005806458377,-6.363786936838121,cluster_2
14.065387771631862,-7.053271809469948,cluster_2
12.190238619432748,-7.182639041916165,cluster_2
11.67757387015159,-5.856810616130064,cluster_2
12.817839696425786,-6.079743375543863,cluster_2
14.161326282261214,-5.541945297170857,cluster_2
12.38875474923748,-7.727309308602447,cluster_2
13.365621184232454,-5.980697738897181,cluster_2
14.770574845035558,-6.023101864781493,cluster_2
6.168415955750394,15.652473841848824,outlier
2.6391440628743634,6.9668321102390465,outlier
