X,Y
0,5.421445369533044
1,0.5
2,5.5490335474785155
3,5.512450785326194
4,7.077522360896909
5,7.144302559061683
6,5.7847184614175635
7,9.161891386733853
8,6.89818438687777
9,8.951344546135156
10,7.063148180292847
11,7.719675331967143
12,9.191422158272847
13,8.372759396314976
14,9.833639569711409
15,5.630513899805783
16,9.576755275974039
17,6.669190149485177
18,8.872054328371924
19,7.351143703444585
20,5.124704664636736
21,28.17921444025896
22,9.980568355291314
23,5.428521080370811
24,5.657222875539562
