X,Y
0,6.9803659550563
1,8.315920644813048
2,8.6587904049871
3,26.311193212845794
4,7.627996693471458
5,9.384916575677572
6,6.139820517747751
7,5.058644918467376
8,0.5
9,5.004956990103858
10,9.295689717431284
11,6.919807105372429
12,9.574018466362892
13,9.660576215179331
14,6.875196281464373
15,6.609138799383577
16,6.652348034164307
17,6.682390586030406
18,5.434340525438398
19,6.42982711941553
20,8.690435785352676
21,7.614980963599066
22,7.230778828192479
23,7.4892596400697204
24,5.455500033562139
