X,Y
0,6.315873416830475
1,9.162337521874008
2,7.301771928982148
3,8.065696121425026
4,6.479837986518862
5,5.163102877152095
6,28.0667829109141
7,8.233034374931782
8,6.253886528246432
9,6.342094457353227
10,5.369562325378484
11,5.60636483381527
12,6.647421855128487
13,9.957813309530621
14,8.036484771156422
15,7.529112378485907
16,8.689553790373536
17,6.5164642886586215
18,7.736655167694996
19,7.809507847280594
20,0.5
21,7.272151593859233
22,9.956090739913876
23,7.57694335106955
24,7.287239475572861
