X,Y
0,6.661856393426227
1,6.505812468657206
2,5.731112976936041
3,6.556841556548928
4,6.187897873972634
5,7.81931025734308
6,0.5
7,8.742506652251915
8,7.098832013582687
9,25.104549280827655
10,9.587815976212735
11,9.62770942480645
12,5.756425032137919
13,6.72774599732236
14,5.255236151102073
15,6.798071813587853
16,8.665272689787773
17,8.591430686427612
18,6.272488608499931
19,5.419351924577457
20,9.89914185402635
21,7.351953002088518
22,9.966363857090615
23,9.615548404607072
24,7.3941309396282175
