X,Y
0,8.768295777731264
1,9.317572044134746
2,6.716374645069777
3,6.568293288005776
4,5.954839428313965
5,8.217012767501783
6,9.89516766155448
7,8.021263268236144
8,5.77397331100701
9,26.453775374859028
10,9.852063448481932
11,5.828597270969487
12,9.253089789583598
13,9.59856603615988
14,5.582688843790978
15,0.5
16,9.095407884594426
17,7.549786812148589
18,8.044328060560456
19,7.650944282644889
20,6.358992424397094
21,7.990428866305544
22,9.872440416307304
23,8.159688969116715
24,9.0540063845687
