X,Y
0,9.811498049212316
1,7.864768770484548
2,7.0399195771791145
3,0.5
4,8.112111049089943
5,6.64099636587337
6,6.7736094604745976
7,9.368156516159072
8,9.569008609693649
9,27.06477834532818
10,8.822543892669575
11,9.302513497438406
12,5.744670821596985
13,5.810311091707657
14,5.7987765966253075
15,5.51395618551208
16,9.352918197571917
17,6.139535789818603
18,9.216493375666072
19,8.535949904510852
20,9.197821322449458
21,7.606900794419565
22,6.015919018690962
23,9.258313328490113
24,8.555900017638537
