X,Y
0,9.705473087299954
1,9.030818371962724
2,26.1325595712135
3,6.0295182214732055
4,5.160107660155349
5,9.381032754397172
6,5.729837090618698
7,7.071884610562255
8,6.848146229846907
9,9.490408379359984
10,5.281183405305528
11,7.490343096126505
12,5.815643515032031
13,7.493030067581076
14,8.687412478417988
15,0.5
16,8.255958107272082
17,8.33563114338974
18,5.756257050500608
19,7.431606318315605
20,8.436047620325656
21,9.06673225847277
22,6.20540939053582
23,7.400294727977114
24,9.033995532260041
