X,Y
0,6.346922835810869
1,7.7668746343281345
2,8.794597146249094
3,8.42070148688587
4,7.9566779681093545
5,9.539074273560246
6,9.646304980343945
7,7.724823653371313
8,8.589865801696115
9,8.388432926776181
10,5.637902724171848
11,5.133089327515219
12,8.044540243664718
13,8.445743806276308
14,23.787896273461417
15,8.508438397241376
16,0.5
17,6.2301717145401785
18,7.086408348911391
19,6.577329415618534
20,9.995555400357947
21,5.083641063827764
22,7.5111567752146025
23,7.726402453657437
24,8.89725833348959
