X,Y,Label
-0.4697041283735905,2.1140920302045227,cluster_0
-0.1379063140899566,2.2165577887577865,cluster_0
-0.6712481185394701,0.9347456917426112,cluster_0
-0.4787913975619483,0.07229781379523127,cluster_0
-0.3845684314923255,-1.145488315558881,cluster_0
-0.93607979693894,1.046846860778513,cluster_0
-0.631158600215732,0.7052381668857188,cluster_0
-0.2933788138372791,0.04646842972915611,cluster_0
0.5821744666743831,0.8253181815319268,cluster_0
-2.4702205733755047,-0.056294736452300986,cluster_0
10.734489971732074,-4.146120064300223,cluster_1
8.82663426134753,-2.585072081714058,cluster_1
9.82606977347607,-3.161754738376397,cluster_1
10.880981711878803,-5.044745648686476,cluster_1
8.982171964488161,-2.1121419106849655,cluster_1
10.638653857578547,-1.0295536344592913,cluster_1
11.296913136770138,-4.777970741060394,cluster_1
9.505245914901709,-4.371035381066947,cluster_1
10.34789513307653,-4.274792863269441,cluster_1
8.649395470548217,-3.2523020170407815,cluster_1
10.861655871421512,-10.1953931836902498,outlier
