X,Y
46.729015,25.461221
25.799783,40.660576
39.5953,50.906155
44.799423,67.376842
16.246596,59.751686
38.972868,58.02591
28.562854,91.876862
57.25208,116.343143
27.307396,72.776329
46.573656,57.600055
43.718299,47.409281
25.247875,55.999149
28.677003,65.628609
30.660368,64.746559
36.08115,10.06
15.218182,24.457807
124.54898,77.902997
94.513446,33.957163
111.102288,44.590723
116.804054,100.202432
119.961308,113.667916
125.913178,146.820765
133.231397,119.752808
91.374884,121.947107
127.463652,85.881488
105.099576,81.482584
114.76368,82.280072
110.399518,53.536613
125.979619,40.756993
116.010514,88.503201
118.275875,148.663405
104.815251,92.986864
205.531871,147.213864
204.632686,168.196376
184.168871,107.545398
203.050612,145.270761
202.053574,130.402398
173.142449,89.827646
197.131584,211.66
189.625926,150.188179
191.190281,73.255708
194.128616,197.344839
190.996425,85.901718
198.056054,115.326077
205.050423,141.570981
206.105872,130.191001
213.913161,186.720768
200.662933,112.501736
319.581818,198.182644
