X,Y
-3.333333333333333,6.666666666666667
-5,6
-4,4
-6,6.666666666666667
-3.6666666666666665,4
-4.666666666666667,5.333333333333333
-3.6666666666666665,2.666666666666667
-4.666666666666667,3.3333333333333334
-5,3.3333333333333334
-3.6666666666666665,4
-5,8
-5,3.3333333333333334
-4.333333333333333,5.333333333333333
-4.666666666666667,3.3333333333333334
-5,4
-3.6666666666666665,5.333333333333333
0,0
0.6666666666666666,2.666666666666667
2,0
1.3333333333333333,0.6666666666666666
0.6666666666666666,1.3333333333333333
-0.6666666666666666,2
2,0
1.3333333333333333,2.666666666666667
1.3333333333333333,1.3333333333333333
2,1.3333333333333333
1.3333333333333333,0.6666666666666666
2,0.6666666666666666
2,0.6666666666666666
2.6666666666666665,2
2,1.3333333333333333
1.3333333333333333,2
6.666666666666667,-2
5.333333333333333,-2
6,-1.3333333333333333
6,-4
4.666666666666667,-0.6666666666666666
6.666666666666667,-2.6666666666666665
6.666666666666667,-2
6.666666666666667,-3.3333333333333335
7,-1.3333333333333333
7,-2
5.333333333333333,-0.6666666666666666
6,-0.6666666666666666
5.333333333333333,-1.3333333333333333
5.333333333333333,1.3333333333333333
6.666666666666667,-2
6.666666666666667,-2.6666666666666665
10,8
-10,8
