X,Y
71.14893,229.465707
78.841618,233.987109
92.992945,218.082247
77.692985,223.115865
79.356464,228.081595
74.996002,246.24
85.75129,223.08145
78.320091,225.831139
88.126357,219.882506
81.221455,226.864615
89.2861,212.234865
94.20941,214.917039
91.163836,208.389821
83.200507,220.732355
84.945345,232.948415
69.218182,236.580635
91.801291,212.790501
81.793233,218.713523
94.798537,214.079913
74.01549,221.619557
73.42775,236.913284
153.746018,175.317409
152.841672,177.251455
146.761648,176.393452
148.434681,179.773394
142.703371,183.802681
148.679994,172.076029
157.202712,179.097539
143.931375,189.607284
141.615995,188.249666
157.301352,175.283628
157.79123,182.581894
152.419698,175.083127
157.842542,174.426964
156.851335,188.09839
150.281375,170.978082
154.661486,180.53637
155.630938,176.11104
149.681321,177.731222
150.462237,178.55178
146.689471,181.395407
165.193344,172.990184
241.724222,143.568932
373.581818,107.843663
282.365644,44.64
