X,Y,Label
0.7440684647915617,-0.12520349803012726,cluster_0
1.54575344562123,-0.05000853510615627,cluster_0
-0.044579107616442314,1.4856322364029328,cluster_0
0.2886985513652615,-0.32382780052045057,cluster_0
-0.0940364494906692,-0.9375202902362951,cluster_0
0.7918146943571842,2.2816568370398884,cluster_0
-0.5675016517814743,-0.1906288249784308,cluster_0
0.38196070749500904,-1.7542600478613515,cluster_0
-1.7050476277392919,-1.6865106681174191,cluster_0
1.2917387148959147,1.2570295658265436,cluster_0
-0.20163072817560465,1.159777527416139,cluster_0
0.48234069549456593,0.0783242949841725,cluster_0
-0.1600790094982162,0.07221674973000732,cluster_0
-0.24397589230208966,-0.6125665606717605,cluster_0
0.4299874461461327,1.168418739399516,cluster_0
0.23589044605990972,1.535052880972856,cluster_0
-0.1295177812347628,0.6847994388749665,cluster_0
0.6721578345142167,-0.44633746726421386,cluster_0
4.122881560638386,0.44936876235987816,cluster_1
3.3203879476167786,1.281607181509452,cluster_1
3.5340570936574647,1.1604476104288795,cluster_1
5.278325894504338,1.3143010628528558,cluster_1
6.186538380638758,3.365651844133126,cluster_1
3.8116504189131257,-0.08925875613144907,cluster_1
3.624161705802726,-0.014637276385456977,cluster_1
4.212731795393613,-0.8348178388393419,cluster_1
3.688279439352583,1.0324844397605526,cluster_1
5.08084256146469,0.6800748246458744,cluster_1
4.471794637852297,1.728575243557072,cluster_1
3.7984703325412124,0.35126636727771676,cluster_1
3.421314069988725,0.7801681752517471,cluster_1
4.407155796417214,0.07137241395063676,cluster_1
3.3363433332702233,-2.4369317827714028,cluster_1
4.33980204789488,-0.5675044534570889,cluster_1
3.1142607878523236,2.430805790707771,cluster_1
4.739900951619078,0.46081313875364316,cluster_1
8.684046135826197,0.21394667624299912,cluster_2
6.936106452895343,1.1339376772493348,cluster_2
8.387269057837234,-0.8118397307719891,cluster_2
8.575907681162215,2.4722230540810344,cluster_2
8.557023218996708,2.292309285275557,cluster_2
8.825109075333476,2.5442872818788373,cluster_2
8.478319769060947,-0.06025027546304451,cluster_2
6.951346578724586,1.1170344727421255,cluster_2
9.458830239697203,5.061409458514895,cluster_2
6.576806507590482,1.059002836899123,cluster_2
7.271907616288652,0.7930409213919141,cluster_2
6.617642997178516,1.0783107049385061,cluster_2
7.9556149476656985,0.7841742407583925,cluster_2
9.000875720278476,0.06294132087121507,cluster_2
8.90964455088635,0.6328742667839046,cluster_2
9.786725165254866,3.12970530091102,cluster_2
9.134988395981086,2.301865817957676,cluster_2
9.061814471211685,-0.315160895020707,cluster_2
11.816147407648756,2.1848422461029777,cluster_3
10.832902014147788,0.9777572850904456,cluster_3
12.109099530063613,1.4071001036870059,cluster_3
12.853457330611612,2.137564176600447,cluster_3
10.958474597040992,0.05281282793204789,cluster_3
11.449487450679282,1.274844363016024,cluster_3
12.384403578770074,1.6888865029354345,cluster_3
12.735331458339521,2.814795019817653,cluster_3
13.780485445370473,2.709093088622601,cluster_3
11.099477163808388,0.2522668735600697,cluster_3
11.711824464549196,1.878460949436689,cluster_3
11.280473116568844,2.72889081722958,cluster_3
14.147339906117047,2.2232778207172084,cluster_3
11.863798004718713,2.7758897176092954,cluster_3
13.598337477019136,1.818055859940182,cluster_3
12.208348686117532,3.1387552267985592,cluster_3
11.914058776219806,1.351803312929163,cluster_3
13.445536264615164,2.069651817550709,cluster_3
15.34475405728708,1.9061088304530442,cluster_4
15.202353242997109,1.8515698018558113,cluster_4
14.4805373765776,2.2961032541509954,cluster_4
17.165641281499312,3.352374019396186,cluster_4
15.804421386719115,1.221313095768867,cluster_4
16.88584136625773,2.8611237866779002,cluster_4
14.18470847788722,3.3246513730630967,cluster_4
15.80952063057947,0.7558378555570118,cluster_4
13.770206719482832,2.313522287043228,cluster_4
14.728604935015127,0.9492937196502715,cluster_4
15.358796760938933,1.3232898337456465,cluster_4
15.663184462635371,3.3145721790520266,cluster_4
15.08976719623924,1.3261734643374263,cluster_4
17.536622879103117,3.1051211886143246,cluster_4
16.209987617291887,1.6948154474788653,cluster_4
14.88632713841097,1.2652370948368534,cluster_4
16.188239550985468,3.5091639544587854,cluster_4
16.865855324479362,0.9975387324451506,cluster_4
-1.0698025921764298,29.05314032901476,outlier
23.605093312466472,18.690341690182922,outlier
23.173643707085823,2.6127844776170672,outlier
-7.889799133151008,7.791788773774083,outlier
