X,Y,Label
-0.9614373487259688,0.3836156687558626,cluster_0
-1.1825497843418107,0.4216807975542711,cluster_0
-0.26583179631786624,-0.8449283186488667,cluster_0
0.6166730574488299,-0.7395555536443412,cluster_0
-0.7303884553382055,1.062232207030448,cluster_0
0.7970459136238682,-0.8329433073588608,cluster_0
0.5490655226653953,-1.21973372659417,cluster_0
1.1959188738621664,-1.1219366827389923,cluster_0
-1.5365206277270567,0.7340448961768036,cluster_0
-1.416810833209253,0.8290287182980577,cluster_0
0.08177535124492231,-0.45343345095622944,cluster_0
-1.4096650953422494,0.32658351906548005,cluster_0
0.6093133458729483,-1.2188812082308056,cluster_0
-0.7176612596304942,1.00619047939058,cluster_0
-0.17913544783264224,0.23369656455845977,cluster_0
-0.22285102081175348,-1.5912068731902724,cluster_0
-0.746639538318205,0.2847602009356811,cluster_0
5.512387633160456,-3.624370466274028,cluster_1
4.699262983269665,-2.7553419757928967,cluster_1
4.828834987865464,-3.8454339628817875,cluster_1
6.286596749486824,-3.146167858191619,cluster_1
4.992221876446429,-1.4159367508601426,cluster_1
4.121785645308597,-1.4968930592572545,cluster_1
6.7474903301999145,-1.9794027521578954,cluster_1
5.133092549319262,-0.787192831657411,cluster_1
4.59980817546305,-2.5909949625096624,cluster_1
4.3485488907217835,-1.0511909233396297,cluster_1
6.013677927947369,-1.6290390506431534,cluster_1
5.250836240885759,-0.15528923304717468,cluster_1
5.089960441826952,-3.1114905111180633,cluster_1
3.8599513852911502,-0.9638107909143819,cluster_1
4.680792169146591,-2.4101622500648237,cluster_1
5.5841362866351,-2.4493092736097366,cluster_1
3.922507422869619,-1.0421500294453343,cluster_1
9.950178519378774,-3.6717449649033487,cluster_2
9.932394038913369,-5.413110126132434,cluster_2
11.102966140341287,-6.2091269371117095,cluster_2
10.221723320069339,-3.1077155966348813,cluster_2
11.159537136612178,-5.354694155475704,cluster_2
10.156461857172022,-4.958156448314703,cluster_2
8.857676467187641,-3.63849408181855,cluster_2
9.145487118664567,-3.9803959241705695,cluster_2
10.589587034933778,-4.535729315105684,cluster_2
9.614465665110774,-5.639002293373779,cluster_2
9.969902200640117,-3.7611203139127185,cluster_2
10.73503736709468,-4.123188129648817,cluster_2
9.994768800667288,-4.0338544725047285,cluster_2
9.335241204184253,-5.806761342375384,cluster_2
10.03389787931108,-6.265483741766201,cluster_2
8.765566318304526,-3.8114489455083795,cluster_2
10.12930681452472,-3.9101681756186144,cluster_2
15.558863933967656,-6.414500663904876,cluster_3
14.757422846281793,-4.740516373127889,cluster_3
14.779676255548358,-4.627156296610353,cluster_3
14.188095986484967,-6.689148970092876,cluster_3
14.282140719317766,-5.07626528985768,cluster_3
14.727322109549364,-7.720711495758884,cluster_3
15.072325684395771,-5.758722897905573,cluster_3
13.76707763757814,-7.038113654948843,cluster_3
14.857647378715495,-6.543193185670261,cluster_3
13.112001928400847,-6.661710130555115,cluster_3
14.32020765771932,-3.8975267214904554,cluster_3
15.633247135257319,-5.986703304412094,cluster_3
15.445268958362217,-7.81864840511632,cluster_3
13.57886804265048,-5.605058876206715,cluster_3
16.145001568028054,-7.057003743988103,cluster_3
14.465877272623233,-4.962135561457655,cluster_3
14.431971134313605,-7.865836516446379,cluster_3
22.918873701391355,-0.6973052939200564,outlier
-1.5603463419882821,24.763745946457043,outlier
15.181079301905093,4.746752028465121,outlier
