X,Y,Label
-0.4383432776226781,0.1506847639874435,cluster_0
0.23177910016311976,-0.30415094761062317,cluster_0
-0.32017918937989204,1.1797757882470525,cluster_0
0.14274904239443073,0.32886412516593805,cluster_0
-0.2529713053000299,-0.9732133382278079,cluster_0
-0.9771417411771152,1.4601173315078544,cluster_0
-0.14892925776538274,-1.387421964744924,cluster_0
-1.0665151676114493,0.7975190875240055,cluster_0
0.20435118460032914,-1.5929509155402275,cluster_0
-1.3347412548126922,1.7544133231446075,cluster_0
0.2530957332594721,-0.5753854671130502,cluster_0
-0.25337708237914647,0.5624865731488333,cluster_0
1.095574305138441,-1.723305034454334,cluster_0
-2.42135160529032,3.2626997237197606,cluster_0
1.799150085926978,-1.7950731507977988,cluster_0
0.788159909576933,-0.05277460948922402,cluster_0
-0.9612238543060038,0.8380649912831332,cluster_0
4.88249884802369,-1.4785325253802992,cluster_1
6.17160879436574,-0.741238144102512,cluster_1
5.55363683589991,-3.368000352376108,cluster_1
3.875363387556906,-0.9827530588378757,cluster_1
4.610737890282596,-1.8042249288843448,cluster_1
4.932786932721951,-3.137558006490541,cluster_1
6.6935368062126575,-1.0520521785317014,cluster_1
4.127797440708655,-2.2985888824020178,cluster_1
4.725581856060236,-0.2908625474115558,cluster_1
4.085674779364614,-1.3293386488111008,cluster_1
4.327178349653988,-0.7846820793913915,cluster_1
4.087181695927585,-1.0260841875242241,cluster_1
4.302371127287043,-1.5300063969063804,cluster_1
4.732270759865559,-1.936036779889275,cluster_1
3.933350322067321,-0.1567108468578604,cluster_1
5.522922566530614,-2.237845170657293,cluster_1
4.424300524891507,-1.9833154117461607,cluster_1
10.36326424920876,-3.8796217668101467,cluster_2
9.855388328676028,-3.0465284645173547,cluster_2
10.040140889091507,-4.106085676469143,cluster_2
9.667557669055906,-2.447435401924736,cluster_2
8.473043500547478,-4.197969413545668,cluster_2
10.270233313063775,-3.61963585491134,cluster_2
10.504714464373922,-4.437002151987463,cluster_2
8.882217151629773,-2.9567286101032018,cluster_2
8.99544977809036,-4.329574723233887,cluster_2
11.178707481893305,-4.562499325815867,cluster_2
8.406355292934194,-2.2011233141821442,cluster_2
10.867036983661862,-5.038016435877328,cluster_2
8.435535502823326,-2.2073676986609954,cluster_2
10.249169381652282,-3.154874242541154,cluster_2
9.591104670824059,-5.489274437580305,cluster_2
10.123769889980014,-4.166727908455022,cluster_2
10.991726934645776,-4.238653389046125,cluster_2
14.952102450839545,-4.756183389735108,cluster_3
16.115204099658232,-6.199972944506392,cluster_3
13.551730985895308,-6.288927649263308,cluster_3
15.993961730575936,-5.4805905584819765,cluster_3
14.532311139257441,-4.818114850607846,cluster_3
14.864638365381099,-6.920899673369478,cluster_3
14.763206478366234,-5.506598460481211,cluster_3
14.55048374314336,-4.82901301145977,cluster_3
13.873915343869122,-6.064226540505286,cluster_3
14.729763871530665,-5.857848763508896,cluster_3
16.987921272040595,-7.754104136119738,cluster_3
15.20290466513598,-3.8943257630716763,cluster_3
15.068580485962721,-5.442128290846395,cluster_3
15.170912165143713,-5.128016339522609,cluster_3
16.047619846643347,-6.305880877650602,cluster_3
14.098238598624132,-6.5759640810628435,cluster_3
15.378569169665953,-4.650547839483748,cluster_3
28.080954088568028,0.6257863203582978,outlier
27.778265119670138,15.047421296347348,outlier
24.531032043548528,-9.035986318233347,outlier
