X,Y
0,0.011308784291225598
1,-0.8634339320959663
2,0.5873662975755294
3,-1.67422208049303
4,-0.8083817161978414
5,-0.820346824378198
6,9.711200026492744
7,-2.646462983441926
8,-2.623038892659517
9,-0.7011488947684872
10,-4.078050872442819
11,-1.9722297624945577
12,-1.9754821757617924
13,-0.09322942916600452
14,-3.8635420097408315
15,-2.8929322807471416
16,-3.8046756506830794
17,-1.6920040744558282
18,-4.179234909354017
19,-6.590541596486011
20,-15.228551233082403
21,-4.794437593508055
22,-4.269084244844716
23,-1.5219681061182677
24,-5.062320189710469
