X,Y
0,0.5498955715376042
1,-0.5983916704686776
2,-12.338429223212817
3,-0.44902542993005334
4,-1.7999297449737883
5,0.3863399321748038
6,9.736433134791513
7,-2.180150890226045
8,-1.1797816480508698
9,-3.438418702956898
10,-1.6032480638448092
11,-2.3164487028396583
12,-3.4189555351498795
13,-4.465944568024083
14,-2.3112972886154384
15,-3.8803457412476465
16,-4.061521310660624
17,-5.271352911862655
18,-2.1631918745392085
19,-4.57414229623285
20,-0.6265558857105749
21,-4.319922178663335
22,-6.176791389954833
23,-3.5673613581714405
24,-2.2906338465094507
