X,Y
0,-2.1979281730656117
1,1.4318547019753938
2,-2.271533163847044
3,-1.1319010803685359
4,8.982137277095529
5,-3.4023599914037987
6,-2.636945045567725
7,-3.7725237575907387
8,-3.2561063923804223
9,-4.548716741535364
10,-4.264309872132903
11,-7.210974854337882
12,-7.30094218029704
13,-6.368081129952109
14,-6.811711141716237
15,-8.17859290557821
16,-9.963346704814526
17,-19.370957315314172
18,-6.1179527952201855
19,-9.103363532429285
20,-9.863928505411709
21,-10.244856014883942
22,-12.134843935198244
23,-10.290147715817904
24,-10.207410420501116
