X,Y
0,-1.5171047292096085
1,0.6882399800862963
2,0.7162888224003074
3,0.4788365632959566
4,-7.939908114983217
5,1.6135418699680644
6,-1.1055611272134094
7,2.9246627897947364
8,1.6896783880907496
9,2.6871711010793655
10,5.0293909989627
11,5.67436983017563
12,5.466942291528792
13,4.07035132704883
14,3.4045840822210423
15,6.804499784995364
16,7.371175655032817
17,6.278947259440387
18,18.118940773619677
19,7.521237247119023
20,8.090759050732068
21,10.789668762693243
22,8.914914212443882
23,10.067518631359826
24,11.038584178409936
