X,Y
0,-0.8014958199813641
1,-0.05655906938230626
2,0.10120319558330615
3,0.725413969127786
4,-0.5622992188468234
5,2.012200744419795
6,2.061170864263522
7,2.036818740471187
8,4.266205185086095
9,1.6502025980193746
10,2.121590737098141
11,1.7849148033642042
12,11.632212893312007
13,-0.8444958140795447
14,0.7318331225998242
15,-5.544524800848833
16,3.623852266532661
17,3.539098693889849
18,2.7653960716924404
19,1.3233812490948802
20,4.825334269275535
21,4.265775942327987
22,3.856211199253661
23,2.6901869337632136
24,2.6224852916469565
