X,Y
0,-0.7922529543872421
1,0.5225972248448085
2,10.62656202081219
3,-2.958405637671259
4,-1.5067200901272038
5,-3.265690480541651
6,-1.3236089367064015
7,-6.171768087145074
8,-3.2038412758898245
9,-3.4539364064592126
10,-3.664585735527322
11,-5.467832254464485
12,-4.232104983828146
13,-17.214543771528355
14,-3.9865999215260888
15,-6.02041183941453
16,-8.429929545332742
17,-7.546764972192595
18,-7.613440274740492
19,-10.296687507682766
20,-7.888351985359769
21,-8.551964366081465
22,-8.494331989469165
23,-7.7204383752033765
24,-7.468608226727202
