X,Y
0,-1.3105242710818357
1,-2.273413480893866
2,0.4396868315046094
3,-2.1671452839740937
4,-1.9085736600392265
5,-2.864202396615463
6,-3.9972531555389117
7,-3.132802388899565
8,-2.2907664866088058
9,-3.869882710540952
10,-6.494858986814042
11,-5.843893730900255
12,-6.71365647525808
13,-5.718791601956978
14,3.2111947033063837
15,-8.742867273005718
16,-9.254297223179588
17,-8.55869439900223
18,-9.650676656698488
19,-9.819363801208727
20,-21.89151874101759
21,-11.599288611814982
22,-9.893769835507998
23,-11.6389235521939
24,-12.189850911185685
