X,Y
0,2.1938731289622844
1,13.310109810053461
2,1.3233311149658409
3,-0.2040728541328387
4,-2.307926100498127
5,-2.220570071539206
6,-4.053778290674339
7,-5.1161999628003265
8,-5.997327973351432
9,-14.980445265374641
10,-6.156437844598886
11,-3.1379938547201873
12,-4.902197688196194
13,-4.928392490352048
14,-7.447823785527136
15,-7.668541735042783
16,-6.421501730026167
17,-6.717134205883176
18,-6.641474884163447
19,-7.869148774206854
20,-7.299948891509603
21,-10.211598795398595
22,-10.684451586373731
23,-12.076913895283955
24,-10.803367378898358
