X,Y
0,3.1542259679323053
1,-2.782790649643812
2,-1.4166298557245847
3,-0.3454181593391339
4,-0.7333675226670916
5,-0.6901815070558905
6,-4.65778956694723
7,-10.887303034548196
8,-3.172626898750921
9,-4.170142481417448
10,-3.7524194499758012
11,-5.160868368413732
12,-4.298024820209162
13,-5.637488165035209
14,-4.345402364290112
15,-5.011516102275124
16,-4.580095672557979
17,-5.3842161501245425
18,-7.769027424209474
19,-8.244361675098478
20,-6.028054418396859
21,2.9753538509037245
22,-10.564745508384595
23,-8.069847712758373
24,-7.881789960034384
