X,Y
0,-1.2150093908829016
1,0.6357493124553074
2,-12.083540241162295
3,1.010152333009319
4,0.9697151768783385
5,3.0195326448928403
6,-0.8615334733581408
7,-0.02209119369950141
8,-2.4536416172293913
9,0.79156296448277
10,2.06880268549129
11,1.2458681470320485
12,3.6900799391088257
13,1.327366302303146
14,2.2170512137132774
15,1.592465721917336
16,2.392168706651329
17,5.299914634317854
18,2.1523166375237524
19,5.333924246124573
20,15.077527638269276
21,6.208361355491638
22,4.966320786419176
23,3.9690375253932286
24,5.267733367782252
