X,Y
0,0.3952071589921994
1,-0.36302167881277425
2,1.4639116513193398
3,-1.9189240918941415
4,-3.967277430190287
5,-2.49355010329842
6,-3.3894827284517444
7,-3.5213225457215405
8,-5.828343809445556
9,-4.6523845032992535
10,-3.1853354187449368
11,-2.6090344595694073
12,-8.337149054829815
13,-7.014075960679283
14,-17.485433795205715
15,-9.019327214007685
16,-6.53705482937528
17,-8.203219752886948
18,-9.03390541486272
19,3.6804780205865475
20,-10.406662159674198
21,-10.967833553039661
22,-12.78064509498747
23,-13.511550068524832
24,-8.77540852740758
