X,Y
0,-1.8979062649284937
1,-1.4024845221514697
2,0.2070555644489953
3,1.6626711227381195
4,-3.3393925428482127
5,0.30446878882369055
6,-3.7950161531485085
7,-0.27959166025933824
8,-2.0284619688034886
9,-2.0640484429115817
10,-13.779521872946027
11,-4.280413143355673
12,-2.51245899928801
13,-4.604559451474647
14,-4.732424225899157
15,-3.793903873414473
16,-6.221997355845392
17,-6.1280225438178055
18,-9.089195212553376
19,-5.010508278719877
20,-6.318048278447815
21,-6.848851673573375
22,4.090171885265962
23,-9.10751261978085
24,-7.3320634768499575
