X,Y
69.218182,210.388619
81.9,202.16668
94.581818,219.567761
107.263636,187.3471
119.945455,167.837048
132.627273,181.873931
145.309091,173.340398
157.990909,172.084656
170.672727,150.110858
183.354545,161.311575
196.036364,175.284849
208.718182,180.773972
221.4,126.215117
234.081818,138.817056
246.763636,39.08
259.445455,119.717541
272.127273,143.360563
284.809091,127.49076
297.490909,119.578688
310.172727,240.68
322.854545,106.503524
335.536364,101.158507
348.218182,83.891932
360.9,76.930246
373.581818,122.040806
