X,Y
69.218182,128.536603
81.9,139.023405
94.581818,246.24
107.263636,137.659309
119.945455,149.996524
132.627273,130.030285
145.309091,44.64
157.990909,153.468916
170.672727,144.332984
183.354545,164.960122
196.036364,148.200316
208.718182,154.713664
221.4,164.782373
234.081818,174.344063
246.763636,154.666618
259.445455,168.996047
272.127273,170.650644
284.809091,181.699503
297.490909,153.314037
310.172727,175.332186
322.854545,139.280617
335.536364,173.010505
348.218182,189.968474
360.9,166.137698
373.581818,154.477908
