X,Y
69.218182,94.245758
81.9,200.208558
94.581818,10.06
107.263636,125.846091
119.945455,102.333725
132.627273,124.398541
145.309091,134.019713
157.990909,120.342202
170.672727,132.288688
183.354545,124.816818
196.036364,148.001885
208.718182,147.634482
221.4,159.474132
234.081818,189.760227
246.763636,150.183779
259.445455,158.31342
272.127273,180.776852
284.809091,181.892429
297.490909,177.060578
310.172727,193.778969
322.854545,183.816602
335.536364,211.69
348.218182,184.602671
360.9,187.688775
373.581818,201.401534
