X,Y
69.218182,173.680549
81.9,145.219984
94.581818,157.820792
107.263636,135.105706
119.945455,151.483602
132.627273,152.98153
145.309091,140.079708
157.990909,143.78739
170.672727,147.729039
183.354545,149.000314
196.036364,215.36
208.718182,123.299008
221.4,112.627938
234.081818,13.76
246.763636,108.131232
259.445455,113.598749
272.127273,106.533064
284.809091,111.613287
297.490909,98.272367
310.172727,110.643808
322.854545,95.351574
335.536364,94.605588
348.218182,80.610654
360.9,86.901304
373.581818,50.596749
