X,Y
69.218182,175.366055
81.9,167.633088
94.581818,189.422008
107.263636,168.486528
119.945455,170.563118
132.627273,162.88846
145.309091,153.788924
157.990909,160.731332
170.672727,167.493726
183.354545,154.811837
196.036364,133.730641
208.718182,138.958546
221.4,131.973477
234.081818,139.963241
246.763636,211.68
259.445455,115.676877
272.127273,111.569581
284.809091,117.15597
297.490909,108.386256
310.172727,107.031528
322.854545,10.08
335.536364,92.736945
348.218182,106.433973
360.9,92.418636
373.581818,87.994136
