X,Y
-2.2188190286485585,0.6416405425473438
0.5856144342670612,-1.2182126111913139
-0.7854801257022683,0.07871437916443887
2.299771867591998,-2.5687010684262015
0.5078844720250832,-0.11598107762753251
-0.3658534520895633,0.027558690249222636
0.1528181581157269,-0.03641953460732371
-0.6224103042146789,0.2631455238753825
-0.23321578528576775,0.35868605460092906
-2.0652700487698956,-0.1704819570542173
0.06501695592901523,0.850385132820833
-0.7438432031031088,1.8244317662782132
1.3923840143748636,-1.1315439596521748
1.7628098528458318,-1.4851563453348482
0.11586992896323438,0.29803011736106616
-0.0013039712076147706,-0.05823401785160631
-0.5145312870546234,0.8333016319414102
-1.4958378529782437,1.5122390138769135
1.193331355336549,-0.2516924919217088
-0.29925135590227225,-0.3466110639548476
